producto_id,investigador_id,orden,rol,activo
P-GR-094AD77C8B95,I-0001462770,,Autor listado en GrupLAC,1
P-GR-0975888AF113,I-0002002591,,Autor listado en GrupLAC,1
P-GR-0975888AF113,I-0002262731,,Autor listado en GrupLAC,1
P-GR-097CAACBCE71,I-0000185819,,Autor listado en GrupLAC,1
P-GR-097CAACBCE71,I-0001510894,,Autor listado en GrupLAC,1
P-GR-097CAACBCE71,I-0002113021,,Autor listado en GrupLAC,1
P-GR-0989CE87AD13,I-0000449709,,Autor listado en GrupLAC,1
P-GR-098FBB1AF8B8,I-0001751235,,Autor listado en GrupLAC,1
P-GR-0998BAA36238,I-0001643085,,Autor listado en GrupLAC,1
P-GR-09A47BDF6DCD,I-0000666106,,Autor listado en GrupLAC,1
P-GR-09A47BDF6DCD,I-0000749028,,Autor listado en GrupLAC,1
P-GR-09A973F716FD,I-0001434713,,Autor listado en GrupLAC,1
P-GR-09ADA1D4A0CF,I-0000666106,,Autor listado en GrupLAC,1
P-GR-09ADA1D4A0CF,I-0000749028,,Autor listado en GrupLAC,1
P-GR-09ADAE7E505E,I-0000446327,,Autor listado en GrupLAC,1
P-GR-09B363A16A08,I-0000214680,,Autor listado en GrupLAC,1
P-GR-09B363A16A08,I-0000568597,,Autor listado en GrupLAC,1
P-GR-09B363A16A08,I-0000599514,,Autor listado en GrupLAC,1
P-GR-09BE7FA202BD,I-0000108908,,Autor listado en GrupLAC,1
P-GR-09BE7FA202BD,I-0001526698,,Autor listado en GrupLAC,1
P-GR-09C4E0A88FD4,I-0000107603,,Autor listado en GrupLAC,1
P-GR-09C4E0A88FD4,I-0000684660,,Autor listado en GrupLAC,1
P-GR-09C7AAE9BFE0,I-0001392422,,Autor listado en GrupLAC,1
P-GR-09C7AAE9BFE0,I-0001925068,,Autor listado en GrupLAC,1
P-GR-09D6CAA397DE,I-0000727601,,Autor listado en GrupLAC,1
P-GR-09EC65CBE59D,I-0000185854,,Autor listado en GrupLAC,1
P-GR-09F983327E8B,I-0000562998,,Autor listado en GrupLAC,1
P-GR-0A03861BDC1B,I-0000789100,,Autor listado en GrupLAC,1
P-GR-0A03861BDC1B,I-0001678210,,Autor listado en GrupLAC,1
P-GR-0A0D61731172,I-0000537322,,Autor listado en GrupLAC,1
P-GR-0A0D61731172,I-0000537330,,Autor listado en GrupLAC,1
P-GR-0A0EBBC5072D,I-0000030926,,Autor listado en GrupLAC,1
P-GR-0A0EBBC5072D,I-0001516099,,Autor listado en GrupLAC,1
P-GR-0A0EBBC5072D,I-0001553351,,Autor listado en GrupLAC,1
P-GR-0A1B0213A31E,I-0000092860,,Autor listado en GrupLAC,1
P-GR-0A20777A6BF9,I-0000107603,,Autor listado en GrupLAC,1
P-GR-0A20777A6BF9,I-0000284610,,Autor listado en GrupLAC,1
P-GR-0A45832E10FA,I-0000116197,,Autor listado en GrupLAC,1
P-GR-0A45832E10FA,I-0001471482,,Autor listado en GrupLAC,1
P-GR-0A45F96A3362,I-0000666475,,Autor listado en GrupLAC,1
P-GR-0A4B03B741EC,I-0000107603,,Autor listado en GrupLAC,1
P-GR-0A4B03B741EC,I-0000284092,,Autor listado en GrupLAC,1
P-GR-0A4B03B741EC,I-0000290734,,Autor listado en GrupLAC,1
P-GR-0A50CB237425,I-0000605816,,Autor listado en GrupLAC,1
P-GR-0A5694308D66,I-0001044010,,Autor listado en GrupLAC,1
P-GR-0A5CE1828CD4,I-0001525409,,Autor listado en GrupLAC,1
P-GR-0A63B0902425,I-0000447650,,Autor listado en GrupLAC,1
P-GR-0A641DB05FE7,I-0000126218,,Autor listado en GrupLAC,1
P-GR-0A67C52B4B92,I-0000233633,,Autor listado en GrupLAC,1
P-GR-0A67C52B4B92,I-0001044010,,Autor listado en GrupLAC,1
P-GR-0A67C52B4B92,I-0001441192,,Autor listado en GrupLAC,1
P-GR-0A75CE2789C9,I-0001049747,,Autor listado en GrupLAC,1
P-GR-0A81ADF27627,I-0000015701,,Autor listado en GrupLAC,1
P-GR-0A92272CA4B0,I-0000152528,,Autor listado en GrupLAC,1
P-GR-0A930D6D0D10,I-0001042912,,Autor listado en GrupLAC,1
P-GR-0A930D6D0D10,I-0001399005,,Autor listado en GrupLAC,1
P-GR-0AA0709FEAD7,I-0001400018,,Autor listado en GrupLAC,1
P-GR-0AA7D7FB3A24,I-0002004369,,Autor listado en GrupLAC,1
P-GR-0AAB021A2097,I-0001348474,,Autor listado en GrupLAC,1
P-GR-0AAB73F767A3,I-0000144468,,Autor listado en GrupLAC,1
P-GR-0AB5EEBEC3F5,I-0001037315,,Autor listado en GrupLAC,1
P-GR-0AB8516169AB,I-0000026063,,Autor listado en GrupLAC,1
P-GR-0AB8516169AB,I-0000090450,,Autor listado en GrupLAC,1
P-GR-0AB8516169AB,I-0001385658,,Autor listado en GrupLAC,1
P-GR-0AB8516169AB,I-0001561197,,Autor listado en GrupLAC,1
P-GR-0AB8DA45E96C,I-0000805068,,Autor listado en GrupLAC,1
P-GR-0AB8DA45E96C,I-0001353142,,Autor listado en GrupLAC,1
P-GR-0ABB577475B8,I-0001347072,,Autor listado en GrupLAC,1
P-GR-0AD016726E0B,I-0000689173,,Autor listado en GrupLAC,1
P-GR-0AD291D903EB,I-0001409130,,Autor listado en GrupLAC,1
P-GR-0AE4B5918C07,I-0000605816,,Autor listado en GrupLAC,1
P-GR-0AEBF1670FFF,I-0000310581,,Autor listado en GrupLAC,1
P-GR-0AEEE7981E31,I-0001024256,,Autor listado en GrupLAC,1
P-GR-0AF03935A10B,I-0001027077,,Autor listado en GrupLAC,1
P-GR-0AF03935A10B,I-0001404374,,Autor listado en GrupLAC,1
P-GR-0AF03935A10B,I-0001718115,,Autor listado en GrupLAC,1
P-GR-0AF57D074A8E,I-0000395536,,Autor listado en GrupLAC,1
P-GR-0B026E661104,I-0000338907,,Autor listado en GrupLAC,1
P-GR-0B04854953A1,I-0000062781,,Autor listado en GrupLAC,1
P-GR-0B04854953A1,I-0000081184,,Autor listado en GrupLAC,1
P-GR-0B04854953A1,I-0001826368,,Autor listado en GrupLAC,1
P-GR-0B072AEFED70,I-0001920064,,Autor listado en GrupLAC,1
P-GR-0B0CE7FB9877,I-0000116197,,Autor listado en GrupLAC,1
P-GR-0B43692A038E,I-0000902837,,Autor listado en GrupLAC,1
P-GR-0B444EF7F0A1,I-0000484768,,Autor listado en GrupLAC,1
P-GR-0B4F57C2A442,I-0001526698,,Autor listado en GrupLAC,1
P-GR-0B5AE21C9E5D,I-0000284009,,Autor listado en GrupLAC,1
P-GR-0B5F59B95982,I-0000444740,,Autor listado en GrupLAC,1
P-GR-0B677480DF4F,I-0000019619,,Autor listado en GrupLAC,1
P-GR-0B7E919723D0,I-0000073192,,Autor listado en GrupLAC,1
P-GR-0B9DA99BA48D,I-0000939960,,Autor listado en GrupLAC,1
P-GR-0BA7FBCF6726,I-0000885100,,Autor listado en GrupLAC,1
P-GR-0BB936910322,I-0002004369,,Autor listado en GrupLAC,1
P-GR-0BC18AD6E6A4,I-0000122991,,Autor listado en GrupLAC,1
P-GR-0BC18AD6E6A4,I-0000441708,,Autor listado en GrupLAC,1
P-GR-0BC18AD6E6A4,I-0000599484,,Autor listado en GrupLAC,1
P-GR-0BC4349A8AB6,I-0000235156,,Autor listado en GrupLAC,1
P-GR-0BC70AEA5FF0,I-0000410179,,Autor listado en GrupLAC,1
P-GR-0BCFD0387B1B,I-0000537322,,Autor listado en GrupLAC,1
P-GR-0BE7DEF7DCBD,I-0000400700,,Autor listado en GrupLAC,1
P-GR-0BE7DEF7DCBD,I-0000410098,,Autor listado en GrupLAC,1
P-GR-0BE7DEF7DCBD,I-0000410179,,Autor listado en GrupLAC,1
P-GR-0BF3CED4868A,I-0000103632,,Autor listado en GrupLAC,1
P-GR-0C128394FD56,I-0000019148,,Autor listado en GrupLAC,1
P-GR-0C128394FD56,I-0000883620,,Autor listado en GrupLAC,1
P-GR-0C128394FD56,I-0001655444,,Autor listado en GrupLAC,1
P-GR-0C12DC4CA458,I-0000250457,,Autor listado en GrupLAC,1
P-GR-0C12DC4CA458,I-0001390630,,Autor listado en GrupLAC,1
P-GR-0C1598A9E930,I-0000373770,,Autor listado en GrupLAC,1
P-GR-0C1598A9E930,I-0001204203,,Autor listado en GrupLAC,1
P-GR-0C1F88233324,I-0001341687,,Autor listado en GrupLAC,1
P-GR-0C23017C4D65,I-0000126218,,Autor listado en GrupLAC,1
P-GR-0C2AAB08B463,I-0001636658,,Autor listado en GrupLAC,1
P-GR-0C2CCD5EC917,I-0000299197,,Autor listado en GrupLAC,1
P-GR-0C2CCD5EC917,I-0000432415,,Autor listado en GrupLAC,1
P-GR-0C2CCD5EC917,I-0000450987,,Autor listado en GrupLAC,1
P-GR-0C2CCD5EC917,I-0000459356,,Autor listado en GrupLAC,1
P-GR-0C43A44AE7F6,I-0001065971,,Autor listado en GrupLAC,1
P-GR-0C43A44AE7F6,I-0001399998,,Autor listado en GrupLAC,1
P-GR-0C4437EBA9F7,I-0001785259,,Autor listado en GrupLAC,1
P-GR-0C45C27C7675,I-0000247413,,Autor listado en GrupLAC,1
P-GR-0C4C4EE9EA26,I-0001385658,,Autor listado en GrupLAC,1
P-GR-0C4C888E8156,I-0000247413,,Autor listado en GrupLAC,1
P-GR-0C50A2C397FD,I-0000092860,,Autor listado en GrupLAC,1
P-GR-0C53CB823C32,I-0000186728,,Autor listado en GrupLAC,1
P-GR-0C64252E947B,I-0001484144,,Autor listado en GrupLAC,1
P-GR-0C71429B9427,I-0001419235,,Autor listado en GrupLAC,1
P-GR-0C764E4F2673,I-0001951086,,Autor listado en GrupLAC,1
P-GR-0C7959B1BD35,I-0000152528,,Autor listado en GrupLAC,1
P-GR-0C80F331E3AC,I-0000318264,,Autor listado en GrupLAC,1
P-GR-0CA47E54A3CA,I-0001842388,,Autor listado en GrupLAC,1
P-GR-0CB6BF418DF2,I-0000939960,,Autor listado en GrupLAC,1
P-GR-0CB82A2982ED,I-0000116197,,Autor listado en GrupLAC,1
P-GR-0CB9FC451517,I-0000150630,,Autor listado en GrupLAC,1
P-GR-0CBC63E3FB37,I-0000410098,,Autor listado en GrupLAC,1
P-GR-0CC6AD95FA36,I-0001526698,,Autor listado en GrupLAC,1
P-GR-0CC728232885,I-0000019619,,Autor listado en GrupLAC,1
P-GR-0CC728232885,I-0000418900,,Autor listado en GrupLAC,1
P-GR-0CCCDAAB2F85,I-0000612413,,Autor listado en GrupLAC,1
P-GR-0CCCDAAB2F85,I-0001681334,,Autor listado en GrupLAC,1
P-GR-0CCD4D566A92,I-0000562998,,Autor listado en GrupLAC,1
P-GR-0CE7A6894800,I-0000558702,,Autor listado en GrupLAC,1
P-GR-0D142841E474,I-0001599464,,Autor listado en GrupLAC,1
P-GR-0D3B76611A5A,I-0000073192,,Autor listado en GrupLAC,1
P-GR-0D3D61717E82,I-0000983098,,Autor listado en GrupLAC,1
P-GR-0D3D61717E82,I-0001377946,,Autor listado en GrupLAC,1
P-GR-0D4AF0C320B6,I-0000150928,,Autor listado en GrupLAC,1
P-GR-0D4F9B163273,I-0000418544,,Autor listado en GrupLAC,1
P-GR-0D6A823DF19B,I-0000563978,,Autor listado en GrupLAC,1
P-GR-0D6A823DF19B,I-0001666691,,Autor listado en GrupLAC,1
P-GR-0D82972EBD15,I-0000525898,,Autor listado en GrupLAC,1
P-GR-0D8DF0C051A0,I-0000028744,,Autor listado en GrupLAC,1
P-GR-0D8DF0C051A0,I-0000148720,,Autor listado en GrupLAC,1
P-GR-0D8DF0C051A0,I-0001340786,,Autor listado en GrupLAC,1
P-GR-0DA2D651FD64,I-0000789100,,Autor listado en GrupLAC,1
P-GR-0DA2D651FD64,I-0001294008,,Autor listado en GrupLAC,1
P-GR-0DA65D700BDE,I-0000107603,,Autor listado en GrupLAC,1
P-GR-0DA65D700BDE,I-0000233633,,Autor listado en GrupLAC,1
P-GR-0DA65D700BDE,I-0000283916,,Autor listado en GrupLAC,1
P-GR-0DC6A0486664,I-0000563668,,Autor listado en GrupLAC,1
P-GR-0DCC3C509438,I-0001397561,,Autor listado en GrupLAC,1
P-GR-0DCE8565C026,I-0001416765,,Autor listado en GrupLAC,1
P-GR-0DCE8565C026,I-0002131537,,Autor listado en GrupLAC,1
P-GR-0DD18057127D,I-0001411648,,Autor listado en GrupLAC,1
P-GR-0DD1F9D80130,I-0000424382,,Autor listado en GrupLAC,1
P-GR-0DDA1ED52ABB,I-0000939960,,Autor listado en GrupLAC,1
P-GR-0DE77CB6CE06,I-0001410761,,Autor listado en GrupLAC,1
P-GR-0DE77CB6CE06,I-0001453275,,Autor listado en GrupLAC,1
P-GR-0DE77CB6CE06,I-0001483252,,Autor listado en GrupLAC,1
P-GR-0DF2AC666E8A,I-0000161224,,Autor listado en GrupLAC,1
P-GR-0DF2AC666E8A,I-0001519770,,Autor listado en GrupLAC,1
P-GR-0DF531E3140B,I-0000126654,,Autor listado en GrupLAC,1
P-GR-0DF531E3140B,I-0000983098,,Autor listado en GrupLAC,1
P-GR-0DF531E3140B,I-0001377946,,Autor listado en GrupLAC,1
P-GR-0DF531E3140B,I-0001831395,,Autor listado en GrupLAC,1
P-GR-0DF531E3140B,I-0002223759,,Autor listado en GrupLAC,1
P-GR-0DF531E3140B,I-0002260340,,Autor listado en GrupLAC,1
P-GR-0DFB6B2B12F2,I-0001544629,,Autor listado en GrupLAC,1
P-GR-0E071DB03892,I-0000871516,,Autor listado en GrupLAC,1
P-GR-0E071DB03892,I-0002031169,,Autor listado en GrupLAC,1
P-GR-0E2CEE06332A,I-0000392960,,Autor listado en GrupLAC,1
P-GR-0E2D79D7CC8A,I-0001338914,,Autor listado en GrupLAC,1
P-GR-0E2D79D7CC8A,I-0001409629,,Autor listado en GrupLAC,1
P-GR-0E2D79D7CC8A,I-0001516099,,Autor listado en GrupLAC,1
P-GR-0E2D79D7CC8A,I-0001553351,,Autor listado en GrupLAC,1
P-GR-0E33D293B2D5,I-0001554707,,Autor listado en GrupLAC,1
P-GR-0E362C900378,I-0000107603,,Autor listado en GrupLAC,1
P-GR-0E362C900378,I-0000284092,,Autor listado en GrupLAC,1
P-GR-0E46B63024CD,I-0002122856,,Autor listado en GrupLAC,1
P-GR-0E4800F4534C,I-0000961167,,Autor listado en GrupLAC,1
P-GR-0E4800F4534C,I-0001027077,,Autor listado en GrupLAC,1
P-GR-0E4800F4534C,I-0001498712,,Autor listado en GrupLAC,1
P-GR-0E4800F4534C,I-0001718115,,Autor listado en GrupLAC,1
P-GR-0E4800F4534C,I-0001812365,,Autor listado en GrupLAC,1
P-GR-0E4E2D0A0C6B,I-0000126218,,Autor listado en GrupLAC,1
P-GR-0E4E730E1162,I-0000015701,,Autor listado en GrupLAC,1
P-GR-0E5CBC976849,I-0000014994,,Autor listado en GrupLAC,1
P-GR-0E5CBC976849,I-0000026734,,Autor listado en GrupLAC,1
P-GR-0E5CBC976849,I-0000052099,,Autor listado en GrupLAC,1
P-GR-0E5CBC976849,I-0001516099,,Autor listado en GrupLAC,1
P-GR-0E5CBC976849,I-0001553351,,Autor listado en GrupLAC,1
P-GR-0E5CBC976849,I-0001611502,,Autor listado en GrupLAC,1
P-GR-0E6EEA1C1568,I-0000010841,,Autor listado en GrupLAC,1
P-GR-0E6EEA1C1568,I-0000064046,,Autor listado en GrupLAC,1
P-GR-0E6EEA1C1568,I-0000155863,,Autor listado en GrupLAC,1
P-GR-0E6EEA1C1568,I-0001847621,,Autor listado en GrupLAC,1
P-GR-0E782A83296A,I-0000449814,,Autor listado en GrupLAC,1
P-GR-0E782A83296A,I-0000649996,,Autor listado en GrupLAC,1
P-GR-0E782A83296A,I-0000961167,,Autor listado en GrupLAC,1
P-GR-0E782A83296A,I-0001289438,,Autor listado en GrupLAC,1
P-GR-0E782A83296A,I-0001432110,,Autor listado en GrupLAC,1
P-GR-0E782A83296A,I-0001498712,,Autor listado en GrupLAC,1
P-GR-0E782A83296A,I-0001718115,,Autor listado en GrupLAC,1
P-GR-0E782A83296A,I-0001852023,,Autor listado en GrupLAC,1
P-GR-0E81D58CE5E1,I-0001528783,,Autor listado en GrupLAC,1
P-GR-0E8F45A1258D,I-0001403188,,Autor listado en GrupLAC,1
P-GR-0E8F45A1258D,I-0001509024,,Autor listado en GrupLAC,1
P-GR-0E92B3D22F62,I-0000484768,,Autor listado en GrupLAC,1
P-GR-0EAC0A77A7D4,I-0000007942,,Autor listado en GrupLAC,1
P-GR-0EAC0A77A7D4,I-0000080906,,Autor listado en GrupLAC,1
P-GR-0EAC0A77A7D4,I-0000447650,,Autor listado en GrupLAC,1
P-GR-0EAC9AD67EE6,I-0001755698,,Autor listado en GrupLAC,1
P-GR-0EADC492057C,I-0000447650,,Autor listado en GrupLAC,1
P-GR-0EADC492057C,I-0000650528,,Autor listado en GrupLAC,1
P-GR-0EC994EDB05A,I-0000800287,,Autor listado en GrupLAC,1
P-GR-0EC9DA6E530E,I-0000558702,,Autor listado en GrupLAC,1
P-GR-0ECF62D7F15D,I-0000789100,,Autor listado en GrupLAC,1
P-GR-0ECF62D7F15D,I-0001654313,,Autor listado en GrupLAC,1
P-GR-0ECF62D7F15D,I-0001654366,,Autor listado en GrupLAC,1
P-GR-0EDA7FBD52B0,I-0000107603,,Autor listado en GrupLAC,1
P-GR-0EDA7FBD52B0,I-0000284009,,Autor listado en GrupLAC,1
P-GR-0EDA7FBD52B0,I-0000424226,,Autor listado en GrupLAC,1
P-GR-0EE8207265DB,I-0000107603,,Autor listado en GrupLAC,1
P-GR-0EE8207265DB,I-0000996378,,Autor listado en GrupLAC,1
P-GR-0EE8207265DB,I-0001441192,,Autor listado en GrupLAC,1
P-GR-0EF076183013,I-0001406500,,Autor listado en GrupLAC,1
P-GR-0EF33EE0EB6A,I-0001516099,,Autor listado en GrupLAC,1
P-GR-0EF6B081421F,I-0000789100,,Autor listado en GrupLAC,1
P-GR-0EF6B081421F,I-0001700412,,Autor listado en GrupLAC,1
P-GR-0EF6B081421F,I-0001700416,,Autor listado en GrupLAC,1
P-GR-0F108B4D8C35,I-0000500500,,Autor listado en GrupLAC,1
P-GR-0F1CD4F1AE39,I-0001076035,,Autor listado en GrupLAC,1
P-GR-0F27C0728C80,I-0000437280,,Autor listado en GrupLAC,1
P-GR-0F27C1E89ADC,I-0001647221,,Autor listado en GrupLAC,1
P-GR-0F2865E405A0,I-0001475980,,Autor listado en GrupLAC,1
P-GR-0F420E1DBE4F,I-0000045998,,Autor listado en GrupLAC,1
P-GR-0F420E1DBE4F,I-0000102410,,Autor listado en GrupLAC,1
P-GR-0F420E1DBE4F,I-0000484768,,Autor listado en GrupLAC,1
P-GR-0F420E1DBE4F,I-0000772119,,Autor listado en GrupLAC,1
P-GR-0F420E1DBE4F,I-0001534286,,Autor listado en GrupLAC,1
P-GR-0F425F4D8F4D,I-0000563668,,Autor listado en GrupLAC,1
P-GR-0F425F4D8F4D,I-0001836976,,Autor listado en GrupLAC,1
P-GR-0F69DAB55BEF,I-0000537322,,Autor listado en GrupLAC,1
P-GR-0F6D6B3CE0A4,I-0000484768,,Autor listado en GrupLAC,1
P-GR-0F6D6B3CE0A4,I-0000772119,,Autor listado en GrupLAC,1
P-GR-0F7220CD6A6C,I-0000731374,,Autor listado en GrupLAC,1
P-GR-0F9874A1D21B,I-0000855421,,Autor listado en GrupLAC,1
P-GR-0F987A89E573,I-0001389594,,Autor listado en GrupLAC,1
P-GR-0F9D186F941D,I-0000092342,,Autor listado en GrupLAC,1
P-GR-0FA20C13191F,I-0000063468,,Autor listado en GrupLAC,1
P-GR-0FA20C13191F,I-0001385658,,Autor listado en GrupLAC,1
P-GR-0FA4358423DC,I-0000116197,,Autor listado en GrupLAC,1
P-GR-0FE99578522C,I-0000484768,,Autor listado en GrupLAC,1
P-GR-0FE99578522C,I-0000772119,,Autor listado en GrupLAC,1
P-GR-0FE99578522C,I-0001416765,,Autor listado en GrupLAC,1
P-GR-0FEA9D8D97C9,I-0000939960,,Autor listado en GrupLAC,1
P-GR-0FF3AAC10547,I-0001037315,,Autor listado en GrupLAC,1
P-GR-0FF887EED930,I-0001742599,,Autor listado en GrupLAC,1
P-GR-0FF90B98F9C1,I-0000073192,,Autor listado en GrupLAC,1
P-GR-10096CFF762E,I-0000566632,,Autor listado en GrupLAC,1
P-GR-1013FA9CAB4B,I-0000107603,,Autor listado en GrupLAC,1
P-GR-101ADF5C13F7,I-0000968943,,Autor listado en GrupLAC,1
P-GR-102BEA49DC62,I-0000432415,,Autor listado en GrupLAC,1
P-GR-102BEA49DC62,I-0000613916,,Autor listado en GrupLAC,1
P-GR-102D6A28A2CE,I-0000951439,,Autor listado en GrupLAC,1
P-GR-102D6A28A2CE,I-0001379197,,Autor listado en GrupLAC,1
P-GR-103B163B712C,I-0001425457,,Autor listado en GrupLAC,1
P-GR-103B163B712C,I-0001648685,,Autor listado en GrupLAC,1
P-GR-104EFAACA58C,I-0001364074,,Autor listado en GrupLAC,1
P-GR-1052C1D2CBA5,I-0000064046,,Autor listado en GrupLAC,1
P-GR-105E869B8280,I-0000154733,,Autor listado en GrupLAC,1
P-GR-105E869B8280,I-0000577952,,Autor listado en GrupLAC,1
P-GR-1069BEE78CA5,I-0000939960,,Autor listado en GrupLAC,1
P-GR-107B3871A647,I-0000015701,,Autor listado en GrupLAC,1
P-GR-1084B25A4CD3,I-0000336777,,Autor listado en GrupLAC,1
P-GR-10CA0240374B,I-0000689173,,Autor listado en GrupLAC,1
P-GR-10CA0240374B,I-0000689211,,Autor listado en GrupLAC,1
P-GR-10CA369D3263,I-0000026741,,Autor listado en GrupLAC,1
P-GR-10CD995962DF,I-0002156557,,Autor listado en GrupLAC,1
P-GR-10D7D281864C,I-0001614553,,Autor listado en GrupLAC,1
P-GR-10FA6417CE5E,I-0000613916,,Autor listado en GrupLAC,1
P-GR-10FA6417CE5E,I-0000744760,,Autor listado en GrupLAC,1
P-GR-10FA6417CE5E,I-0000806897,,Autor listado en GrupLAC,1
P-GR-111A0DEBAF3B,I-0000728187,,Autor listado en GrupLAC,1
P-GR-111A0DEBAF3B,I-0001425567,,Autor listado en GrupLAC,1
P-GR-11461AF66515,I-0000449709,,Autor listado en GrupLAC,1
P-GR-11461AF66515,I-0001918513,,Autor listado en GrupLAC,1
P-GR-115249B5825C,I-0001401301,,Autor listado en GrupLAC,1
P-GR-1157ADC6333D,I-0000939960,,Autor listado en GrupLAC,1
P-GR-115BF922FEBA,I-0000393932,,Autor listado en GrupLAC,1
P-GR-115BF922FEBA,I-0000731374,,Autor listado en GrupLAC,1
P-GR-115BF922FEBA,I-0001484144,,Autor listado en GrupLAC,1
P-GR-1162FA94E599,I-0000997811,,Autor listado en GrupLAC,1
P-GR-1162FA94E599,I-0001065971,,Autor listado en GrupLAC,1
P-GR-11648949F70E,I-0001401057,,Autor listado en GrupLAC,1
P-GR-11648949F70E,I-0001747718,,Autor listado en GrupLAC,1
P-GR-116C857802E2,I-0000250457,,Autor listado en GrupLAC,1
P-GR-116C857802E2,I-0001341645,,Autor listado en GrupLAC,1
P-GR-116C857802E2,I-0001459539,,Autor listado en GrupLAC,1
P-GR-116C857802E2,I-0001555433,,Autor listado en GrupLAC,1
P-GR-1171CDF9EA61,I-0000652601,,Autor listado en GrupLAC,1
P-GR-1178C33BB19E,I-0000073192,,Autor listado en GrupLAC,1
P-GR-117F7EBC727B,I-0000053798,,Autor listado en GrupLAC,1
P-GR-1186CE213071,I-0000500500,,Autor listado en GrupLAC,1
P-GR-11907626EEEB,I-0000057659,,Autor listado en GrupLAC,1
P-GR-11907626EEEB,I-0000484768,,Autor listado en GrupLAC,1
P-GR-11973FCBB16A,I-0000689173,,Autor listado en GrupLAC,1
P-GR-11973FCBB16A,I-0001056786,,Autor listado en GrupLAC,1
P-GR-119A828C647D,I-0000197840,,Autor listado en GrupLAC,1
P-GR-11A55C2AFAF1,I-0000772119,,Autor listado en GrupLAC,1
P-GR-11AEFCD3B300,I-0001647221,,Autor listado en GrupLAC,1
P-GR-11B683C9D8E0,I-0000410179,,Autor listado en GrupLAC,1
P-GR-11B7755E2B66,I-0000789100,,Autor listado en GrupLAC,1
P-GR-11C95CF9925C,I-0001593334,,Autor listado en GrupLAC,1
P-GR-11D4DAA0410D,I-0000250457,,Autor listado en GrupLAC,1
P-GR-11D4DAA0410D,I-0001459539,,Autor listado en GrupLAC,1
P-GR-11DCE3B2E7C0,I-0000688487,,Autor listado en GrupLAC,1
P-GR-11DCE3B2E7C0,I-0001401057,,Autor listado en GrupLAC,1
P-GR-11DCE3B2E7C0,I-0001579321,,Autor listado en GrupLAC,1
P-GR-11DCE3B2E7C0,I-0001613360,,Autor listado en GrupLAC,1
P-GR-11E1E742FDB2,I-0000939960,,Autor listado en GrupLAC,1
P-GR-11FE1530B16C,I-0000157822,,Autor listado en GrupLAC,1
P-GR-120DEADB9811,I-0000440027,,Autor listado en GrupLAC,1
P-GR-120DEADB9811,I-0000559822,,Autor listado en GrupLAC,1
P-GR-12130B5262DE,I-0000666106,,Autor listado en GrupLAC,1
P-GR-12130B5262DE,I-0000749028,,Autor listado en GrupLAC,1
P-GR-1220F9A4B07A,I-0000523852,,Autor listado en GrupLAC,1
P-GR-12246AD47E82,I-0001083406,,Autor listado en GrupLAC,1
P-GR-1234D5C6721D,I-0001847621,,Autor listado en GrupLAC,1
P-GR-1238B206A964,I-0001281321,,Autor listado en GrupLAC,1
P-GR-12412AC02774,I-0000939960,,Autor listado en GrupLAC,1
P-GR-124353EC0C05,I-0001347072,,Autor listado en GrupLAC,1
P-GR-1244F0CB6823,I-0002131904,,Autor listado en GrupLAC,1
P-GR-1274D966F9D2,I-0000250457,,Autor listado en GrupLAC,1
P-GR-1274D966F9D2,I-0001390630,,Autor listado en GrupLAC,1
P-GR-1274D966F9D2,I-0001459539,,Autor listado en GrupLAC,1
P-GR-12871729C9C8,I-0001817526,,Autor listado en GrupLAC,1
P-GR-12A0758CEEE3,I-0000197696,,Autor listado en GrupLAC,1
P-GR-12A21C0412F1,I-0000547883,,Autor listado en GrupLAC,1
P-GR-12A867047D03,I-0000155851,,Autor listado en GrupLAC,1
P-GR-12B36734ED19,I-0001667459,,Autor listado en GrupLAC,1
P-GR-12BF48084D24,I-0000939960,,Autor listado en GrupLAC,1
P-GR-12CD65D51D16,I-0001485541,,Autor listado en GrupLAC,1
P-GR-12E4E5A6066B,I-0000107603,,Autor listado en GrupLAC,1
P-GR-12E4E5A6066B,I-0001044010,,Autor listado en GrupLAC,1
P-GR-12E7F455F0C4,I-0000484768,,Autor listado en GrupLAC,1
P-GR-1338185938F2,I-0001065971,,Autor listado en GrupLAC,1
P-GR-1342093CCC8F,I-0001443345,,Autor listado en GrupLAC,1
P-GR-136998C430A7,I-0000939960,,Autor listado en GrupLAC,1
P-GR-136C7FEA6856,I-0000247413,,Autor listado en GrupLAC,1
P-GR-137570485421,I-0000057659,,Autor listado en GrupLAC,1
P-GR-137570485421,I-0000484768,,Autor listado en GrupLAC,1
P-GR-13864E7ED77C,I-0001678210,,Autor listado en GrupLAC,1
P-GR-1392E34EFF23,I-0000015701,,Autor listado en GrupLAC,1
P-GR-13970180F1A8,I-0001385658,,Autor listado en GrupLAC,1
P-GR-139D4BDD5E30,I-0000484768,,Autor listado en GrupLAC,1
P-GR-139D5D8097F6,I-0000214680,,Autor listado en GrupLAC,1
P-GR-13A70BFA6562,I-0000484768,,Autor listado en GrupLAC,1
P-GR-13A70BFA6562,I-0000772119,,Autor listado en GrupLAC,1
P-GR-13AC40AB09E8,I-0000107603,,Autor listado en GrupLAC,1
P-GR-13AC40AB09E8,I-0001399381,,Autor listado en GrupLAC,1
P-GR-13AEE2A0FAA7,I-0000562998,,Autor listado en GrupLAC,1
