grupo_id,producto_id,origen,activo
G-00000000017566,P-GR-05C867A6E113,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-074C9A9DA046,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-07D5FB18EDE7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-08097DC68426,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-091FDE58EF17,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-09EC65CBE59D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-0A930D6D0D10,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-0C43A44AE7F6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-0EF33EE0EB6A,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1162FA94E599,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-12CD65D51D16,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1338185938F2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-13D4B86A93DA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-150BB18FFF0B,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-168C895517CE,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1721BB03721F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-185F4E3B7DE1,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1863C92EE699,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-192EA4095D00,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1A73FC26AB91,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1BF8CD22DA0C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1C815BD37B02,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1CAFFDDACEFA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1E10EA36E363,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1E56CE40C844,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1E5A54E6F691,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1E85AB38D895,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-1F9BF68D8FC7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-2096ADC02A42,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-211A54ECCEE1,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-218BF3EC8212,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-22822EADCFDA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-22DC9857AC67,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-22F9C319CB8A,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-23022B1B71E0,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-234CF49968B9,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-25CC98CB2A2C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-25E65D1695B7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-291F4F464A53,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-2A997019D743,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-2B932E2B5C8B,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-2CC110DCCF61,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-2E261AEB53CF,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-2E8412AB3FDA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-2F32A975C7F1,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-302166BAB010,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-308C8942175E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3098BCDDA6F2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-30E61EEB480D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3226B0832D35,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-32F1B82A6863,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-33B9234B8667,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-340FE48E093C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-347E73A39C69,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-35FDE47ECE24,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-37B641D70A56,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3971BAC0F96E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-39BB9C4331B7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3A5A6C57330C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3AA4CDAD42CE,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3C108C7F691B,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3CB62C621EF3,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3DF39442C45C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3DFAC3E7157C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3E5FAD68992C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3F03EAC21B33,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3F82BCD8F8A7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-3FDDFAD9ADAD,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-411CF77E1830,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-413005060373,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-41895B08A3BA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-42E34C2806A2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-458E5E27CDCF,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-480F20F2FC5F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4873979F3309,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4A9518E44CE9,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4B9334B1CF63,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4BE4350C514A,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4D144EADD657,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4DAA019B2716,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4E1EF5190F2C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4E78ED6715F1,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4F1124E0BADC,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-4F37A32DB7D0,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-50A3A7958B62,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-51036E49FDCD,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5177D67B2D8C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-523E8A427FA1,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-532100A7549D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-532F2C573AFA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-53ED0F64CC0E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-540EC973EC8F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-55EA4BC1A02C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-569894154E10,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-57CB7E0A4466,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-59099A55D666,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-598D752BE1BD,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5A4768E9002E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5A8631BC56D3,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5AA26DBA4F47,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5AA636AD4154,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5B19C6ED5A2D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5BE4B58B315B,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5BE976F7BA74,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5C05DF7D21DB,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5EB110FDBA95,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5ED6D4251613,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5F25F4E63362,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5F31C73BAA76,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5F32AD6D0972,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5FC0C38A36E9,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-5FF0CE5410A6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6062CDC82F91,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-609AAAAAB5ED,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-61AF42E85E9F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-647903D2CB79,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-64C049B1CFEC,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-667B5FFD9D7C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-669A83E994D4,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-69A431BCBF02,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6A61B25509B2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6A7163A0C49F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6AA00BC572A7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6B261D36ACD7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6CBBB9B98653,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6CF299854960,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6E2D8A126EF8,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6E3E7DC2ADE4,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6ED3AB8FC5BA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6ED8E250092D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6F09898296CC,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-6F5D5AFF083B,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-7085D2B74FCA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-71BB4402AEFE,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-72F7727B3EA2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-731CF031E7E8,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-744C07ECF82C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-745DDC3999F8,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-746C3C5EAAF2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-746F3A44D924,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-75A4D7ABEDAB,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-75BE09099F13,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-76584FC13752,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-7844D8B99084,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-7A69F1CBA71E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-7BD2BB3FAA4C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-7BFE1CBF3F34,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-7D1C2B81755F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-7D707386C132,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-7F8C6DFD5F25,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-8035EAE98C5F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-80E51F4366AC,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-811C51C74623,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-8282EACF2FC4,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-83BAB7BCBDC6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-865EA123DEB8,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-871506742A06,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-87162E87752D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-87310EEF0280,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-88EDFE4A52CC,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-891FC5A1C94E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-8B2898CCDEAA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-8B297825343A,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-8D5038D01943,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-8DA726ECB40D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-8DDADCEA76B7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-908047D1497F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-9172352A1795,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-9183F3CE2C5D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-91B9C7A33769,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-933DA714EE58,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-9470C85FD6AB,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-9626A0BF4793,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-96BAA6D7A8D1,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-98CAAEB325A1,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-98EA4EC6AAB2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-99C5A4069121,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-9C978A748099,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-9F65CD519BF2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A083698684D6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A08E7ED051A6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A2BAED7FCBEE,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A3D45DEA4170,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A44FF1474C9F,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A49AC56DC535,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A65F4D1B9803,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A7984B513DD9,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A917918D9EEB,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-A959FE14F1DD,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-AB869BC705C0,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-AD19B1B1CECB,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-AEB2DE0BB06E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-AFBAE5391FA7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-B0C1CEE0B217,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-B8DC6AA7CC70,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-B92954FCBCF2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-B99F9D55F8C5,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-BADCA8A9B8A5,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-BB05FA7522CA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-BBFB8683706A,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-BE477D9F5368,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-C08BF2859E23,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-C26B74E69C4E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-C347879D0C13,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-C3D541617816,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-C45A58BC8019,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-C58A9605C6B0,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-C6B5F6940472,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-C7213B7D42EE,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CAEF673C1E4D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CAF9E60A354C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CB348C5D7CC7,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CB8E7C9A2B5D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CC852859A8F3,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CCFD9CC36375,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CE1DB452F347,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CEA299DD190D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CF31CEDEEBF6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-CF53D44B2A46,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D122D7C528F8,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D151F3D3CF26,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D3132BFDEB99,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D38C13B4DA51,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D56E16A0978E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D59946769076,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D6452791388A,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D7581FDD8001,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D897F97A3F1D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D98D28ED4783,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-D9D4211E32DD,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-DA28C8DF4F81,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-DA686B18B737,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-DAACC940544D,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-DAF123B47E9B,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-DC3D9BCFBE44,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-DC91A125BC12,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-DCFC630928CA,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-DF0145CD9CE2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-E2C6C84DA495,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-E35789B933FD,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-E47740D2A567,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-E6185C56ACC4,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-E637554C4520,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-E8F696F1976C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-E92E17A418B6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-E9AF6881480E,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-EAE39BEF6F36,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-ED780118C386,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-EE474BB4D812,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-EECC97255A18,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-EF72B7538714,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-EFD3BCD6E629,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F0EF64AFBEC2,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F1FF0706C7BC,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F21E820D9BF5,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F24781157A14,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F25CFAFC8052,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F2A2EFD29D30,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F35B8B365930,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F3E67F945B1C,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F5F24D2FDEA6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F7721B26A748,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-F7AEC70576B6,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-FB668440975B,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-FB6E77546AEC,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-FC8E65584000,GrupLAC: producto listado en la ficha,1
G-00000000017566,P-GR-FDC79290990A,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-00B310716BE0,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-0DA2D651FD64,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-11B7755E2B66,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-17A1F266918C,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-1E6275ECDF12,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-298C9FEDD29E,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-2B69EE193083,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-3978112EE9DD,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-3D64629CEAB2,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-3DC89D1B5A0A,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-3E3A3B566FD0,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-40A7D0E1E68E,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-40D65E31805E,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-44D7CA4A3051,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-4ECC7B852104,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-6BCAF1E657F8,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-7147B44EB35E,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-762065C50F1B,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-771F5EFDE50B,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-7CE16B320242,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-8311174301B7,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-8424DA60813F,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-8527E26EA08D,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-88388A463022,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-89FB783F9B60,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-91F5081CD0FA,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-93DDD6953BDB,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-98CCA8FAD1E9,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-99388F6163D9,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-9A0EEC199E67,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-9A5BA8D40050,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-9C73A900ED4B,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-9CC130037729,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-9E2814FB111D,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-A11EFF7D14DB,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-A34F7E2C3C21,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-A554F382E577,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-ACEC82A1DCD8,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-B1C0B0259CBA,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-BCBA62DBAA82,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-C27A6E4DCBCB,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-C74C96858AC5,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-C75C8D2D468E,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-C89A28089314,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-D13EFD6EF7A7,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-D68FEEAFA762,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-DAB40BE0519A,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-EB578801448C,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-F16F935E4008,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-F613549A73D8,GrupLAC: producto listado en la ficha,1
G-00000000018778,P-GR-FD6FF35FFABB,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-022B8B1C90C1,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-103B163B712C,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-2473AA26F9D9,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-38F896E800B5,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-3BB10DD7BD53,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-3F09E0C46021,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-3FBC7E531739,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-4892079C2FD5,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-5167702D6231,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-6751D9AF30EF,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-6C8FC0956052,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-6CA5D61B4165,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-6DC5722D52F1,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-78F1E49A078A,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-7A3C46313C53,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-7AC69CEF0D0F,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-7BAF05B6CEA9,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-926DAF568EBD,GrupLAC: producto listado en la ficha,1
G-00000000018873,P-GR-9480088B877C,GrupLAC: producto listado en la ficha,1
