id,nombre,codigo_cvlac,afiliacion,categoria,contacto,url,fuente,activo
I-0001047620,ALEXANDER BETANCOURT MARQUEZ,0001047620,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001047620,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/2 - Actual",1
I-0001417710,ALVARO ALFONSO BOLIVAR OCHOA,0001417710,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001417710,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - Actual",1
I-0000125524,ALVARO OLIMPO PEREZ VERGARA,0000125524,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000125524,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2016/2",1
I-0001908464,Andrés Mauricio Gómez Pérez,0001908464,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001908464,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/2 - 2023/1",1
I-0001424672,Angela Patricia Bayeh Mejía,0001424672,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001424672,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - 2018/2",1
I-0000126492,antonio julian quintero palmera,0000126492,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000126492,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2023/2",1
I-0001375015,CARLOS HUMBERTO MALDONADO PEÑA,0001375015,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001375015,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2018/2",1
I-0001570950,César Augusto Hernández Hernández,0001570950,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001570950,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2023/1",1
I-0001716785,Claudette Aminta Diaz Zuleta,0001716785,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001716785,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/1 - Actual",1
I-0001817526,DANELSY CECILIA PINEDA MORALES,0001817526,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001817526,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/2 - Actual",1
I-0001912161,Dayana Paola Gil Del Toro,0001912161,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001912161,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0000787434,Deiler DIAZ ARZUAGA,0000787434,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000787434,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2016/2",1
I-0000057691,DUVERLYS KATHERINE ALVARADO VEGA,0000057691,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000057691,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/2 - Actual",1
I-0001570937,EDELMIRA MERCEDES MOVILLA CASTRO,0001570937,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001570937,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/2 - 2023/1",1
I-0001443304,Edwin buelvas contreras,0001443304,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001443304,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/2 - Actual",1
I-0002187638,Egle María González,0002187638,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002187638,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0000125526,ENRIQUE ALFREDO ARIZA CELIS,0000125526,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000125526,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2016/2",1
I-0001946866,Erika Juliana Osorio Patiño,0001946866,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001946866,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2026/1 - Actual",1
I-0002401941,Esthefani Lineth Mendoza Batista,0002401941,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002401941,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/2 - Actual",1
I-0000125581,everardo armenta alonso,0000125581,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000125581,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2022/1",1
I-0000055628,Fayder Jose Vargas Peñaranda,0000055628,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000055628,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2015/2",1
I-0000686875,HILARIO ARDILA DIAZ,0000686875,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000686875,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2018/1",1
I-0001357211,JAAEL ADRIANA OTERO MUÑOZ,0001357211,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001357211,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/6 - 2023/1",1
I-0000086855,JAVIER IVÁN APONTE MERIÑO,0000086855,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000086855,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/6 - 2023/1",1
I-0002128699,Jhorner David Charris Rosado,0002128699,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002128699,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/1 - Actual",1
I-0002022190,Jose Jairo Carmona Tafur,0002022190,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002022190,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/2 - Actual",1
I-0001836097,JOSE LEONARDO CERVANTES GONZALEZ,0001836097,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001836097,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2026/8 - Actual",1
I-0001377157,JOSE LUIS TRIANA NIEVES,0001377157,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001377157,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2023/1",1
I-0000961795,JOSE MOYA DAZA,0000961795,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000961795,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/1 - 2023/1",1
I-0001376033,JOSE REIMUNDO MENDEZ FONSECA,0001376033,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001376033,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/1 - Actual",1
I-0001593334,JOSIMAR DARIO ROA MARRIAGA,0001593334,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001593334,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/1 - Actual",1
I-0001502063,JUAN GABRIEL DE LA ROSA LOPEZ,0001502063,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001502063,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/2 - Actual",1
I-0001570948,Julio Cesar Daza Daza,0001570948,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001570948,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - Actual",1
I-0001729611,Loren Mileth Pulido Daza,0001729611,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001729611,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/1 - Actual",1
I-0000126495,luis alberto diaz,0000126495,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000126495,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2016/2",1
I-0001375031,MAGOLA TERESA FORERO RONDEROS,0001375031,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001375031,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/7 - 2023/1",1
I-0000055625,Manuel Jesus García Rios,0000055625,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000055625,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2016/2",1
I-0000125309,margarita rosa doria carrascal,0000125309,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000125309,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2018/1",1
I-0001379602,MARIA AMPARO OCHOA ARIZA,0001379602,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001379602,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2016/1",1
I-0001361672,MARIA CRISTINA COTES DE ALVAREZ,0001361672,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001361672,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - Actual",1
I-0000047091,Marianne del Carmen Sagbini Echávez,0000047091,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000047091,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2021/7",1
I-0000766011,Moises GARAY CASTRO,0000766011,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000766011,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2018/1",1
I-0001375484,OLGER RAFAEL BAENA MEJIA,0001375484,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001375484,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/2 - 2023/1",1
I-0001376032,OMAIRA MARIA ROMERO OSPINO,0001376032,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001376032,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/2 - 2016/1",1
I-0001679453,Ramón Elías Duartes Quintero,0001679453,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001679453,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2023/1",1
I-0001828535,Ricardo Manuel Moreno Mejia,0001828535,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001828535,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/2 - 2022/1",1
I-0001650805,victor julian jimenez martinez,0001650805,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001650805,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/1 - 2023/1",1
I-0001416478,WILFREDO FUENTES ARDILA,0001416478,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001416478,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2016/2",1
I-0000055641,Wilmer Francisco Moron Aguirre,0000055641,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000055641,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2016/2",1
I-0000049644,yajaira cecilia daza toncel,0000049644,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000049644,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/8 - 2023/1",1
I-0001379604,YOVANI LOPEZ PADILLA,0001379604,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001379604,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/1 - Actual",1
I-0000694673,Ana MACHADO CRUZ,0000694673,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000694673,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/8 - Actual",1
I-0000055348,JORGE LUIS CUELLO MAURE,0000055348,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000055348,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/1 - Actual",1
I-0001377154,NAUDITH RODRIGUEZ MORENO,0001377154,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001377154,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/6 - 2023/1",1
I-0001291041,Aldo Jesus Ibarra Rondon,0001291041,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001291041,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2012/2 - Actual",1
I-0001602046,Adriana Patricia Benitez Camargo,0001602046,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001602046,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/10 - 2016/12",1
I-0000250457,Adriana Patricia Tofiño Rivera,0000250457,,Investigador Senior (IS),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000250457,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/2 - 2023/2",1
I-0000184825,ALVARO MIRANDA GUEVARA,0000184825,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000184825,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/2 - Actual",1
I-0000160347,ANA MILENA VEGA GUATAMA,0000160347,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000160347,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/6 - Actual",1
I-0001826895,Andrea Castro Pacheco,0001826895,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001826895,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/6 - Actual",1
I-0001344825,ANDRES CAMILO ROJAS GULLOSO,0001344825,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001344825,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - Actual",1
I-0001427607,ANGELA YOHANNA MARTINEZ HERNANDEZ,0001427607,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001427607,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/2 - 2012/2",1
I-0001602728,ARLEM JOSE CHINCHIA SIERRA,0001602728,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001602728,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2015/12",1
I-0002056248,Camila Andrea Ruiz Jimenez,0002056248,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002056248,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/10 - Actual",1
I-0001528072,carlos alberto daza Meza,0001528072,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001528072,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2012/7 - 2013/7",1
I-0001426085,CARLOS ENRIQUE LOPEZ MANCERA,0001426085,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001426085,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2019/6",1
I-0000645389,Carlos Reyes Britto,0000645389,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000645389,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2009/6 - 2012/6",1
I-0001683103,Carmen Angelica Arrieta Perez,0001683103,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001683103,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2024/2",1
I-0001629839,Carolina Polo Gutiérrez,0001629839,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001629839,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/6 - 2016/12",1
I-0001783812,Carolina Polo Maldonado,0001783812,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001783812,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/6 - 2024/2",1
I-0001430257,DANNY MARCELA MORANTES DELGADO,0001430257,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001430257,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2015/12",1
I-0001664164,Darlinson Andrés Montes Castro,0001664164,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001664164,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/2 - 2023/12",1
I-0001736550,DEIDI KARINA RODRIGUEZ ARETT,0001736550,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001736550,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/8 - 2021/2",1
I-0001436215,Diana Lucia Vanegas Padilla,0001436215,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001436215,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - 2025/10",1
I-0001445362,Edinson Alfaro Martinez,0001445362,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001445362,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/3 - 2016/7",1
I-0000429473,Eduardo Oliver Mena Rodríguez,0000429473,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000429473,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/2 - 2017/4",1
I-0001817589,Elaine Maria Aguilar Ortiz,0001817589,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001817589,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/2 - 2022/2",1
I-0001912461,Elianis Martinez Cohen,0001912461,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001912461,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - 2023/2",1
I-0000565547,Francisco Javier Peinado Celis,0000565547,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000565547,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2005/2 - 2007/2",1
I-0001630408,Gino Francesco Olivieri Salas,0001630408,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001630408,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - Actual",1
I-0000148692,GISELLE PAOLA ROSADO MARTÍNEZ,0000148692,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000148692,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/2 - 2024/2",1
I-0001629827,Gizeth Lucía Mariño Badillo,0001629827,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001629827,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/6 - 2016/12",1
I-0000038086,Glorismar Castro Amaris,0000038086,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000038086,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - Actual",1
I-0001358717,HUGO DARIO SOTO LACOUTURE,0001358717,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001358717,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - Actual",1
I-0001359239,INGRID MATILDE PINO GARANTIVÁ,0001359239,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001359239,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/2 - Actual",1
I-0000244490,Isaac Manuel Romero Borja,0000244490,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000244490,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2005/2 - 2006/2",1
I-0001427604,ISAURA ESTHER QUINTO RIVERA,0001427604,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001427604,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/2 - 2014/12",1
I-0001039326,Isauro Miguel Aleman Charris,0001039326,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001039326,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/2 - 2012/6",1
I-0001252097,Jeisa Paola Farelo Fernandez,0001252097,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001252097,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/6 - Actual",1
I-0001427608,JENNIFFER YOSELIN ZUÑIGA HERNANDEZ,0001427608,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001427608,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/2 - 2014/12",1
I-0001547376,Jeyci Leonor Covilla Vanegas,0001547376,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001547376,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/2 - Actual",1
I-0000276081,Jorge Alberto Luna Fontalvo,0000276081,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000276081,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2005/2 - 2007/2",1
I-0000565539,Jorge guisao rodriguez,0000565539,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000565539,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2005/2 - 2007/2",1
I-0000550884,Judith Jácome Torres,0000550884,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000550884,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/1 - 2023/12",1
I-0001615289,JULIO CESAR NUÑEZ GARCIA,0001615289,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001615289,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2023/2",1
I-0001613810,KAREN LIZETH PIÑERES PABON,0001613810,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001613810,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/1 - 2016/12",1
I-0000137374,KATIUSKA ANDREA BAYONA ASCANIO,0000137374,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000137374,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - Actual",1
I-0000051270,katleen lorena alvarado campo,0000051270,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000051270,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - 2017/6",1
I-0001663422,Katty Margarita Grisales Hernandez,0001663422,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001663422,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2025/9",1
I-0001629833,Katy Lorena Alfaro Gutierrez,0001629833,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001629833,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/6 - 2016/12",1
I-0001420698,LEIDY LICETH LUQUEZ MONTERO,0001420698,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001420698,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/10 - 2014/12",1
I-0001394254,liceth lorena barrios vallejo,0001394254,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001394254,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/2 - 2012/2",1
I-0001360298,liseth paola garcia lopez,0001360298,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001360298,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2013/6 - 2015/12",1
I-0001629835,Luis Antonio Rubiano Orozco,0001629835,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001629835,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/6 - Actual",1
I-0001683115,Luisa Fernanda Quiroz Avila,0001683115,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001683115,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2022/2",1
I-0001459539,Mailen Ortega Cuadros,0001459539,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001459539,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2012/6 - 2019/8",1
I-0001427688,MARIA MARCELA MEDINA ARTUNDUAGA,0001427688,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001427688,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/2 - 2012/2",1
I-0000152437,Mariam Shisbellys Tinoco Hernández,0000152437,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000152437,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2023/2",1
